1302077.698527077,543.804360722
1262780.2237412164,542.480672996
1372584.7224157013,616.741398556
1263067.179512753,572.989571148
1332796.314719976,571.422901024
1276957.5469323245,605.975724389
1379722.3171268564,570.119418304
1292535.3291404746,544.0425008599999
1274294.5260161085,553.707234113
1303549.8210233601,542.1152102359999
