94054.138232806,24702.001026086
93900.5510340801,25403.705532386
93583.01836915228,25164.84600359
93694.46687647332,25848.982438172
93645.06322741664,24540.049002361
93730.40391125678,25379.807748284
93372.41728889874,27322.678527685
93758.29060702398,24727.850383919
93795.84324024651,24367.120197161
93912.67439692961,24402.551325092998
